"","seqnames","start","end","width","strand","name","tx_id","tx_name","exactTSS","idx","Log2FC","FDR","MeanDiff","Log2FC_C"
"1242","chr19",54594072,54594196,125,"+","LILRA1",67685,"NM_001278319",54594197,8631,-0.431275677684095,0.532274725272882,-0.0116303626762519,-0.431275677684095
"1243","chr19",55075744,55075868,125,"+","EPS8L1",67751,"NM_133180",55075869,8720,0.223493001851807,0.761687016570024,0.0171005907787006,0.223493001851807
"1244","chr19",55080267,55080391,125,"+","EPS8L1",67752,"NM_017729",55080392,8722,0.708854201553454,1.93315334028739e-05,0.0800648073719442,0.708854201553454
"1245","chr19",55640877,55640999,123,"+","ZNF580",67769,"NM_207115",55641002,8904,0.199082532610536,0.707404253203428,0.00764884020400769,0.199082532610536
"1246","chr19",55641927,55641999,73,"+","ZNF580",67770,"NM_016202",55642052,8906,-1.47261128394141,0.00757638515808537,-0.0270495130999829,-1.47261128394141
"1247","chr19",55641972,55641999,28,"+","ZNF580",67771,"NM_001163423",55642097,8906,-1.47261128394141,0.00757638515808537,-0.0270495130999829,-1.47261128394141
"1248","chr19",55647500,55647587,88,"+","CCDC106",67774,"NM_013301",55647588,8912,0.0344148955058842,0.845716108320337,0.000300548710299843,0.0344148955058842
"1249","chr19",55648000,55648018,19,"+","CCDC106",67775,"NM_001370468",55648019,8913,0.826361241570443,0.187003804680633,0.0180274753474966,0.826361241570443
"1250","chr19",55648087,55648211,125,"+","CCDC106",67777,"NM_001370470",55648212,8913,0.826361241570443,0.187003804680633,0.0180274753474966,0.826361241570443
"1251","chr19",3029281,3029405,125,"-","TLE2",68050,"NM_001300846",3029281,960,-0.134112882652445,0.931362168282725,-0.00147066660213638,-0.134112882652445
"1252","chr19",3047636,3047760,125,"-","TLE2",68049,"NM_001144761",3047636,965,-0.544103040848084,0.133278932412509,-0.0243547556361253,-0.544103040848084
"1253","chr19",3062496,3062499,4,"-","TLE5",68053,"NM_001130",3062496,970,-0.705413973698842,0.0975623851653229,-0.0240294558118138,-0.705413973698842
"1254","chr19",3063000,3063091,92,"-","TLE5",68055,"NM_198969",3062967,972,0.596240158461648,0.511905854685616,0.00534197699514595,0.596240158461648
"1255","chr19",8592197,8592321,125,"-","ADAMTS10",68286,"NM_001282352",8592197,2118,0.849373508679214,0.00038897756117404,0.0438467445941393,0.849373508679214
"1256","chr19",8610716,8610840,125,"-","ADAMTS10",68287,"NM_030957",8610716,2124,0.0623267337689033,0.909216267911643,0.00102186076387582,0.0623267337689033
"1257","chr19",10502772,10502896,125,"-","KEAP1",68391,"NM_012289",10502772,2369,0.384183508791665,0.00715749235513004,0.0902340042514267,0.384183508791665
"1258","chr19",10503357,10503481,125,"-","KEAP1",68392,"NM_203500",10503357,2370,-0.256453386426643,0.994938337702332,-0.00679071347381442,-0.256453386426643
"1259","chr19",18086935,18086999,65,"-","IL12RB1",68690,"NM_001290023",18086935,4138,0.635005307936868,0.0975691415919905,0.0237116494914449,0.635005307936868
"1260","chr19",18098817,18098941,125,"-","IL12RB1",68692,"NM_001290024",18098817,4149,0.465056731607241,0.266938039619705,0.00804036229703925,0.465056731607241
"1261","chr19",35899738,35899862,125,"-","NFKBID",68915,"NM_001321831",35899738,5291,0.449742116248352,0.160233710243989,0.0566164317641476,0.449742116248352
"1262","chr19",35899744,35899868,125,"-","NFKBID",68916,"NM_001365705",35899744,5291,0.449742116248352,0.160233710243989,0.0566164317641476,0.449742116248352
"1263","chr19",35900663,35900787,125,"-","NFKBID",68917,"NM_139239",35900663,5293,0.227480736444822,0.54609401832818,0.026372717003195,0.227480736444822
"1264","chr19",35900839,35900963,125,"-","NFKBID",68919,"NM_001365706",35900839,5293,0.227480736444822,0.54609401832818,0.026372717003195,0.227480736444822
"1265","chr19",35902304,35902428,125,"-","NFKBID",68918,"NM_032721",35902304,5295,-0.221938543534878,0.6496980125172,-0.012252123105558,-0.221938543534878
"1266","chr19",36573293,36573417,125,"-","ZNF529",68964,"NM_001321351",36573293,5369,0.430410145963519,0.084506973471842,0.0523921762908932,0.430410145963519
"1267","chr19",36605258,36605382,125,"-","ZNF529",68968,"NM_001145649",36605258,5372,-0.0399755343620127,0.967224243392233,-0.00056592616022022,-0.0399755343620127
"1268","chr19",36605277,36605401,125,"-","ZNF529",68970,"NR_027239",36605277,5372,-0.0399755343620127,0.967224243392233,-0.00056592616022022,-0.0399755343620127
"1269","chr19",41428000,41428118,119,"-","B3GNT8",69132,"NM_001385648",41427994,6049,-1.24002076701448,0.0972004039380779,-0.0115733067865885,-1.24002076701448
"1270","chr19",41428731,41428855,125,"-","B3GNT8",69133,"NM_198540",41428731,9615,-1.77341251171539,0.376556262028016,-0.00362040173256669,-1.77341251171539
"1271","chr19",45779620,45779744,125,"-","DMPK",69340,"NM_001288765",45779620,6885,0.550212676698891,0.162244267165964,0.022128949664178,0.550212676698891
"1272","chr19",45782491,45782499,9,"-","DMPK",69342,"NM_001081560",45782491,6888,-0.145311680358897,0.91720243905641,-0.000924330130540146,-0.145311680358897
"1273","chr19",46600917,46600999,83,"-","PPP5D1P",69367,"NM_001370551",46600917,6999,-0.27946493873189,0.138349126709697,-0.0485634800732925,-0.27946493873189
"1274","chr19",46601201,46601325,125,"-","PPP5D1P",69365,"NM_001205281",46601201,7000,0.0557532629885654,0.475409635357052,0.0192150711922553,0.0557532629885654
"1275","chr19",47231200,47231324,125,"-","BBC3",69392,"NM_014417",47231200,7166,0.215408312051569,0.233172253767139,0.0484913760650047,0.215408312051569
"1276","chr19",47232668,47232792,125,"-","BBC3",69393,"NM_001127240",47232668,7168,1.11490765277221,0.148508211890111,0.0165302360605064,1.11490765277221
"1277","chr19",54364932,54364999,68,"-","LAIR1",69999,"NM_001289023",54364932,8561,0.339499589419343,0.130753634201708,0.0267466564554714,0.339499589419343
"1278","chr19",54370557,54370681,125,"-","LAIR1",70005,"NM_001289026",54370557,9923,1.08977842410963,0.57335957828,0.00387519346025395,1.08977842410963
"1279","chr19",55279857,55279981,125,"-","HSPBP1",70048,"NM_001297600",55279857,8782,-0.343058404375869,0.866370424853548,-0.011097234379716,-0.343058404375869
"1280","chr19",55280111,55280235,125,"-","HSPBP1",70049,"NM_012267",55280111,8783,0.251503781476982,0.170537887222817,0.0473541993133607,0.251503781476982
"1281","chr19",55280384,55280499,116,"-","HSPBP1",70050,"NM_001130106",55280384,8783,0.251503781476982,0.170537887222817,0.0473541993133607,0.251503781476982
"1282","chr20",833590,833714,125,"+","FAM110A",70245,"NM_001042353",833715,95,0.222108964874955,0.0899121469413461,0.0772119705899469,0.222108964874955
"1283","chr20",835928,835999,72,"+","FAM110A",70248,"NM_207121",836053,5096,-0.864896267212668,0.339569289586159,-0.00541608711066748,-0.864896267212668
"1284","chr20",841150,841274,125,"+","FAM110A",70249,"NM_001289147",841275,101,0.749781335854186,0.552257182517857,0.00653443769569927,0.749781335854186
"1285","chr20",844518,844642,125,"+","FAM110A",70250,"NM_031424",844643,104,-0.0392507728994743,0.889549715197029,-0.00528665697362565,-0.0392507728994743
"1286","chr20",3786647,3786771,125,"+","CDC25B",70343,"NM_001287516",3786772,523,0.0371036408419573,0.823276839471013,0.0112114788324746,0.0371036408419573
"1287","chr20",3795614,3795738,125,"+","CDC25B",70347,"NM_001287519",3795739,525,-0.406568196575536,0.0582808737062516,-0.048296266549063,-0.406568196575536
"1288","chr20",34515500,34515601,102,"+","DYNLRB1",70703,"NM_001382365",34515602,1950,-1.07802647094549,0.12137031871553,-0.0134567028434603,-1.07802647094549
"1289","chr20",34516297,34516421,125,"+","DYNLRB1",70705,"NM_001319157",34516422,1951,-0.22272424324607,0.6295431792957,-0.012591633367189,-0.22272424324607
"1290","chr20",34704219,34704343,125,"+","TP53INP2",70719,"NM_001329429",34704344,1972,0.168857775189611,0.296178462905125,0.0344385797202572,0.168857775189611
"1291","chr20",34704594,34704718,125,"+","TP53INP2",70722,"NM_001329431",34704719,1973,0.305535952029524,0.033963587169395,0.0669317036212824,0.305535952029524
"1292","chr20",36461343,36461467,125,"+","DLGAP4",70754,"NM_001042486",36461468,2179,0.241508277008012,0.0494425908339376,0.0838933518901497,0.241508277008012
"1293","chr20",36461670,36461794,125,"+","DLGAP4",70755,"NM_183006",36461795,2180,-0.208767551901193,0.746557766965867,-0.0189655209675044,-0.208767551901193
"1294","chr20",58839623,58839747,125,"+","GNAS",71092,"NM_016592",58839748,4009,-0.157828013478575,0.947488191924309,-0.000804405864116994,-0.157828013478575
"1295","chr20",58852856,58852980,125,"+","GNAS",71094,"NM_001309883",58852981,4010,0.517007853010012,0.183441550849447,0.0071533579990967,0.517007853010012
"1296","chr20",58889055,58889179,125,"+","GNAS",71098,"NM_001309840",58889180,4013,-0.090296735397134,0.755223293616931,-0.0118148674092055,-0.090296735397134
"1297","chr20",58891296,58891420,125,"+","GNAS",71099,"NM_001309842",58891421,4017,-0.287353519694766,0.436889312279631,-0.0281745164616928,-0.287353519694766
"1298","chr20",58892038,58892162,125,"+","GNAS",71104,"NR_132272",58892163,4019,0.297697706252502,0.381812419750056,0.00875642928142003,0.297697706252502
"1299","chr20",63553000,63553019,20,"+","FNDC11",71213,"NM_024059",63553020,4426,0.897487933299857,8.72974019272413e-08,0.0621082667926361,0.897487933299857
"1300","chr20",63554034,63554158,125,"+","FNDC11",71214,"NM_001319152",63554159,4428,0.680451431205259,0.378208520673972,0.0175145669175164,0.680451431205259
"1301","chr20",1588698,1588822,125,"-","SIRPB1",71317,"NM_001330639",1588698,208,0.695032763116893,0.00899775406180932,0.0273245402392345,0.695032763116893
"1302","chr20",1620010,1620134,125,"-","SIRPB1",71316,"NM_006065",1620010,213,-0.328946763580938,0.376556262028016,-0.0314656454801395,-0.328946763580938
"1303","chr20",1620095,1620219,125,"-","SIRPB1",71318,"NM_001083910",1620095,213,-0.328946763580938,0.376556262028016,-0.0314656454801395,-0.328946763580938
"1304","chr20",2840656,2840780,125,"-","PCED1A",71352,"NM_022760",2840656,403,0.348725709314862,0.166624585295291,0.0428300942497731,0.348725709314862
"1305","chr20",2841152,2841276,125,"-","PCED1A",71353,"NM_001271168",2841152,404,0.429072455616697,0.946500369102335,0.00691880997595408,0.429072455616697
"1306","chr20",3238188,3238312,125,"-","SLC4A11",71365,"NM_001174090",3238188,5134,1.19676179119061,0.551382599010766,0.00650197398384875,1.19676179119061
"1307","chr20",3239191,3239315,125,"-","SLC4A11",71363,"NR_135000",3239191,457,0.802998469690929,0.193399756141033,0.0160206665667849,0.802998469690929
"1308","chr20",5001511,5001635,125,"-","SLC23A2",71393,"NM_005116",5001511,717,0.176959295253257,0.905678885907871,0.00772944968578786,0.176959295253257
"1309","chr20",5010314,5010438,125,"-","SLC23A2",71394,"NM_203327",5010314,719,0.570274229364904,0.15977400169894,0.0119633950960568,0.570274229364904
"1310","chr20",5120000,5120083,84,"-","PCNA",71403,"NM_182649",5119959,745,0.332658501353869,0.0155765816777308,0.0776210668691202,0.332658501353869
"1311","chr20",5126623,5126747,125,"-","PCNA",71404,"NM_002592",5126623,747,-0.0445341335119338,0.746801400385628,-0.0262130582859497,-0.0445341335119338
"1312","chr20",35954503,35954627,125,"-","SCAND1",71701,"NM_033630",35954503,2127,-0.0169915679044674,0.952589183404154,-0.00439948147101377,-0.0169915679044674
"1313","chr20",35955360,35955484,125,"-","SCAND1",71700,"NM_016558",35955360,2128,-0.858019681025154,0.0711064644994533,-0.0282530517831378,-0.858019681025154
"1314","chr20",47786065,47786189,125,"-","SULF2",71907,"NM_018837",47786065,3157,-0.480822904534014,0.593119321847548,-0.00898309370513723,-0.480822904534014
"1315","chr20",47786617,47786741,125,"-","SULF2",71908,"NM_001161841",47786617,3158,-0.517972356507194,0.0207026113766797,-0.0441916256623948,-0.517972356507194
"1316","chr20",57710016,57710140,125,"-","PMEPA1",72048,"NM_020182",57710016,3967,0.496452070320679,0.00268210311137945,0.035493897594219,0.496452070320679
"1317","chr20",57710578,57710702,125,"-","PMEPA1",72049,"NM_199169",57710578,3968,0.242053404706174,0.922877056642906,0.00488944942805995,0.242053404706174
"1318","chr21",37365500,37365572,73,"+","DYRK1A",72507,"NM_001396",37365573,943,0.235587863097449,0.83924945252972,0.00652651190864725,0.235587863097449
"1319","chr21",37366000,37366072,73,"+","DYRK1A",72508,"NM_001347722",37366073,944,0.185463146143107,0.423604715856147,0.0463591466348561,0.185463146143107
"1320","chr21",37366648,37366772,125,"+","DYRK1A",72509,"NM_001347721",37366773,945,0.0373554342215261,0.948442263521822,0.0119966537179257,0.0373554342215261
"1321","chr21",37366809,37366933,125,"+","DYRK1A",72510,"NM_001347723",37366934,945,0.0373554342215261,0.948442263521822,0.0119966537179257,0.0373554342215261
"1322","chr21",37367500,37367556,57,"+","DYRK1A",72511,"NM_101395",37367557,947,-0.601047603760128,0.079880215523421,-0.0375553301338093,-0.601047603760128
"1323","chr21",45074453,45074499,47,"+","ADARB1",72687,"NR_027673",45074578,1688,-0.0806489489054506,0.948930234338522,-0.00483591901387928,-0.0806489489054506
"1324","chr21",45074455,45074499,45,"+","ADARB1",72688,"NM_001112",45074580,1688,-0.0806489489054506,0.948930234338522,-0.00483591901387928,-0.0806489489054506
"1325","chr21",45075000,45075050,51,"+","ADARB1",72696,"NM_001346688",45075051,1690,-1.31930539478089,0.049788107164982,-0.0284415182511266,-1.31930539478089
"1326","chr21",45152405,45152499,95,"+","ADARB1",72697,"NM_001346687",45152530,1709,0.26908672189947,0.575546524593593,0.0213476300869287,0.26908672189947
"1327","chr21",26140391,26140499,109,"-","APP",72871,"NM_001136016",26140391,232,-0.303739773752071,0.181884776837281,-0.0174292208408117,-0.303739773752071
"1328","chr21",26170771,26170895,125,"-","APP",72872,"NM_000484",26170771,237,-0.203316843852893,0.193555315470004,-0.0331603393491193,-0.203316843852893
"1329","chr21",26171129,26171253,125,"-","APP",72881,"NM_001136131",26171129,1892,-0.372974820351758,0.825462291410301,-0.00264720769794778,-0.372974820351758
"1330","chr21",45534757,45534881,125,"-","SLC19A1",73238,"NM_001205207",45534757,2309,-1.46427657586802,0.34843934046939,-0.00655043892742257,-1.46427657586802
"1331","chr21",45541847,45541971,125,"-","SLC19A1",73239,"NM_001352512",45541847,1747,0.424347081554634,0.0961668218854055,0.0303181075467424,0.424347081554634
"1332","chr21",45542441,45542499,59,"-","SLC19A1",73240,"NM_001205206",45542441,1748,0.371644775102802,0.140415974070725,0.030155763692322,0.371644775102802
"1333","chr22",19431777,19431901,125,"+","MRPL40",73318,"NM_003776",19431902,212,-0.11042712747132,0.762619544324639,-0.0106373040564078,-0.11042712747132
"1334","chr22",19432500,19432544,45,"+","MRPL40",73319,"NM_001318151",19432545,214,-0.32517316945902,0.0786178649365851,-0.0386361385789829,-0.32517316945902
"1335","chr22",19432814,19432938,125,"+","MRPL40",73320,"NM_001318152",19432939,214,-0.32517316945902,0.0786178649365851,-0.0386361385789829,-0.32517316945902
"1336","chr22",28772549,28772673,125,"+","CCDC117",73578,"NM_001284263",28772674,1021,0.0552782969642891,0.806828590234784,0.00821884107323123,0.0552782969642891
"1337","chr22",28772570,28772694,125,"+","CCDC117",73580,"NM_173510",28772695,1021,0.0552782969642891,0.806828590234784,0.00821884107323123,0.0552782969642891
"1338","chr22",28773012,28773136,125,"+","CCDC117",73581,"NM_001284265",28773137,1022,0.503607191494199,0.0774109571525994,0.0304801726785486,0.503607191494199
"1339","chr22",31081193,31081317,125,"+","SMTN",73661,"NM_001382644",31081318,1303,0.146434644193338,0.755959737888558,0.018973497778788,0.146434644193338
"1340","chr22",31082735,31082859,125,"+","SMTN",73670,"NM_001207017",31082860,3835,0.961068778102942,0.171946741953404,0.00932158456516922,0.961068778102942
"1341","chr22",31084871,31084995,125,"+","SMTN",73671,"NM_001207018",31084996,1305,0.125795491485356,0.648052643837802,0.0137164591431912,0.125795491485356
"1342","chr22",31212173,31212297,125,"+","LIMK2",73684,"NM_005569",31212298,1321,0.31955666118427,0.138619921082473,0.0316343508406648,0.31955666118427
"1343","chr22",31248259,31248383,125,"+","LIMK2",73685,"NM_001031801",31248384,1339,0.00667632817408483,0.972852450228969,0.000182525059792112,0.00667632817408483
"1344","chr22",31496014,31496138,125,"+","SFI1",73690,"NM_001258325",31496139,1369,-0.0746745377862846,0.64020469442375,-0.0169682124541368,-0.0746745377862846
"1345","chr22",31496500,31496535,36,"+","SFI1",73691,"NM_001007467",31496536,1370,-0.466047788368519,0.125776487565088,-0.0229833481078934,-0.466047788368519
"1346","chr22",35540369,35540493,125,"+","RASD2",73745,"NM_001366725",35540494,1542,0.440139100316732,0.141806490588742,0.0386969002034773,0.440139100316732
"1347","chr22",35540706,35540830,125,"+","RASD2",73746,"NM_014310",35540831,1543,0.234635135946625,0.893176737526728,0.00444657576869261,0.234635135946625
"1348","chr22",37608349,37608473,125,"+","GGA1",73771,"NM_001001560",37608474,1909,-0.0903862162211699,0.970283136498808,-0.0105027717216618,-0.0903862162211699
"1349","chr22",37608709,37608833,125,"+","GGA1",73774,"NM_013365",37608834,1910,0.143645526134728,0.0564861580349925,0.079742210889694,0.143645526134728
"1350","chr22",37608915,37608999,85,"+","GGA1",73775,"NM_001172688",37609040,1910,0.143645526134728,0.0564861580349925,0.079742210889694,0.143645526134728
"1351","chr22",44024177,44024301,125,"+","PARVB",73938,"NM_013327",44024302,2926,0.0322082149464508,0.891020795874028,0.00408046396841308,0.0322082149464508
"1352","chr22",44026179,44026303,125,"+","PARVB",73939,"NM_001243386",44026304,2930,-0.186496230873368,0.65932467898048,-0.00208904497618297,-0.186496230873368
