"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"31858","chr11",684,3110000,3110499,0.737732062530212,0.0477876430873044,0.0238782378472295
"29156","chr10",6092,113169000,113169499,-2.03360712097903,0.0477951276488535,-0.012931515118681
"47446","chr12",3452,54419500,54419999,1.82007929891172,0.0477951276488535,0.0109192341866011
"52842","chr12",7254,122422500,122422999,-0.46347613644814,0.0477951276488535,-0.0495388072050366
"57349","chr13",2356,98484500,98484999,0.669912359918952,0.0477951276488535,0.0246840413128991
"58858","chr14",422,24146500,24146999,0.295594163002678,0.0477951276488535,0.0697909284158547
"83648","chr17",2302,19810500,19810999,-1.44939065369477,0.0477951276488535,-0.0156459887373332
"95736","chr18",1844,57435000,57435499,0.564178844234248,0.0477951276488535,0.0517638919797543
"96475","chr18",2732,75696500,75696999,-1.3698502220755,0.0477951276488535,-0.0216646921533883
"103734","chr19",5110,35124500,35124999,-0.532031975050523,0.0477951276488535,-0.0309528309105752
"126983","chr20",1410,23147500,23147999,0.794947253967712,0.0477951276488535,0.0207886293943817
"135713","chr22",1212,30279000,30279499,1.4335144283497,0.0477951276488535,0.0165495447693509
"167066","chr5",5139,149345000,149345499,-0.415568049731491,0.0477951276488535,-0.0525034760878687
"183285","chr7",871,6218500,6218999,-0.551032428139231,0.0477951276488535,-0.0323040577654634
"126816","chr20",1291,20681000,20681499,-1.10901455152389,0.0478448641243829,-0.0235850775253097
"164885","chr5",3547,123000000,123000499,-1.64876928562638,0.0478870335422665,-0.0239877803711671
"62679","chr14",6918,89208000,89208499,-2.03236879950217,0.0478874502627198,-0.0161288061679705
"25225","chr10",3253,71741500,71741999,-1.88501769367998,0.0478942875877205,-0.0143946435911189
"125081","chr20",48,420500,420999,0.606123533480658,0.0478942875877205,0.0165818344081533
"152466","chr4",636,6768500,6768999,0.552464661366942,0.0479082538543162,0.0387653244919495
"101763","chr19",3600,16143000,16143499,-0.612212576384265,0.0479391896283246,-0.0537289684373686
"8436","chr1",6257,76763500,76763999,-1.82095149914845,0.0479456690577628,-0.0113108769405648
"13270","chr1",9806,157359500,157359999,1.76459916037291,0.0479456690577628,0.0131572428757745
"66740","chr15",1125,47461000,47461499,-1.20058044496978,0.0479456690577628,-0.0110083836431842
"148911","chr3",7003,159763000,159763499,0.534346669228393,0.0479456690577628,0.0684790471823824
"157996","chr4",6894,145132500,145132999,-1.85497019759268,0.0479456690577628,-0.0130852766175806
"20321","chr1",14882,245258500,245258999,1.41197668772881,0.0479515739629105,0.0190543583740829
"71479","chr15",4529,91922000,91922499,-1.70828626768498,0.0479515739629105,-0.00765666205269857
"167807","chr5",5683,157271500,157271999,-0.492855377273932,0.0479515739629105,-0.0323500896084313
"187872","chr7",4063,92179000,92179499,0.356527803162516,0.0479515739629105,0.031329120916226
"12382","chr1",9113,154221000,154221499,-0.629397108522454,0.047963998526331,-0.0452094874075485
"102071","chr19",3837,17108000,17108499,0.206605410287542,0.047963998526331,0.0719233185105253
"149406","chr3",7348,172180000,172180499,0.96800277021991,0.0479672517245869,0.0203169441067647
"11763","chr1",8662,150977500,150977999,0.352100367058974,0.0479725385726638,0.0168727987530961
"40175","chr11",6707,96390500,96390999,-1.09784262637499,0.0479725385726638,-0.0146323712631878
"43304","chr12",459,6065500,6065999,1.61311820905778,0.0479725385726638,0.00825313116435559
"48052","chr12",3890,57331000,57331499,0.721206187060583,0.0479725385726638,0.023010555888241
"111879","chr2",2117,40384500,40384999,-0.975838690264625,0.0479725385726638,-0.0258054399044479
"180231","chr6",10622,144719500,144719999,-1.79610498761667,0.0479725385726638,-0.0133481620437466
"202385","chr9",857,34123500,34123999,-0.494085374635978,0.0479755231549905,-0.0516766797498318
"152314","chr4",524,3443500,3443999,0.436217495292275,0.0479830426641738,0.0301358263016885
"102189","chr19",3917,17332500,17332999,0.693273975142085,0.0479930516225393,0.0298272264350613
"55881","chr13",1372,48144500,48144999,-0.420167373373316,0.048010124582365,-0.0757330527368057
"98766","chr19",1304,4430500,4430999,0.282777516633859,0.0480228819321073,0.0394548056167789
"122832","chr2",13784,219073500,219073999,-1.76941710204835,0.0480228973227442,-0.0126980587949527
"169890","chr5",7152,180821500,180821999,-1.2913919951069,0.0480266284026873,-0.0131762306138155
"206666","chr9",4009,120431500,120431999,-1.43357175224982,0.0480266284026873,-0.0139919168302668
"35490","chr11",3265,61381500,61381999,0.998456393936337,0.0480284516951017,0.0101329852633909
"107394","chr19",9716,50301000,50301499,1.85690671118052,0.0480284516951017,0.0128566003161637
"203895","chr9",1950,83508000,83508499,1.2453820663676,0.0480284516951017,0.0157945618154715
"63418","chr14",3715,92780500,92780999,0.610096280416606,0.0480296051046075,0.0271873256351514
"1694","chr1",1240,12133000,12133499,-0.324694050121495,0.04803447849753,-0.0581675268813397
"72229","chr16",70,391500,391999,0.594743234963111,0.04803447849753,0.0198879621501093
"17880","chr1",13116,212614000,212614499,1.13730203261644,0.0480430110442945,0.0116091293803442
"23836","chr10",8306,47408500,47408999,-1.66177625986517,0.0480430110442945,-0.0118394789471421
"25439","chr10",3416,72297500,72297999,0.332174792909037,0.0480430110442945,0.0346787304905816
"39223","chr11",6050,76680500,76680999,0.987111210836203,0.0480430110442945,0.016735771231344
"89216","chr17",9907,64338000,64338499,-1.35914863615416,0.0480430110442945,-0.0167754941999574
"100316","chr19",2483,10863500,10863999,0.746986361843058,0.0480430110442945,0.0219893101011979
"144389","chr3",3792,70833500,70833999,1.27163138883443,0.0480430110442945,0.0139122300017488
"117769","chr2",6326,127354000,127354499,-1.13248079931759,0.0480719868655715,-0.0135375253418361
"140130","chr3",746,14946500,14946999,-1.49656448722325,0.0480719868655715,-0.0091423189787875
"147214","chr3",5812,132006500,132006999,-1.22883951767791,0.0480719868655715,-0.016414618390329
"196681","chr8",3048,78666500,78666999,-1.05385057435941,0.0480719868655715,-0.0158451291084916
"10259","chr1",7557,110875000,110875499,1.44095601233712,0.0480867813221811,0.0130512654790118
"65424","chr15",5514,31223500,31223999,-1.88249727526684,0.0480959894661509,-0.0148481627495922
"32143","chr11",895,6390000,6390499,0.197779642896207,0.0481002656607116,0.068876591337831
"183233","chr7",828,5693500,5693999,-0.319642891148018,0.0481225413059715,-0.0675846529935091
"80231","chr16",5878,89323500,89323999,-1.08844172090793,0.0481339859526438,-0.0181585452858595
"195928","chr8",2539,60392500,60392999,-0.634280922873804,0.0481339859526438,-0.0256844141829652
"22132","chr10",8158,18416500,18416999,-1.76017940412817,0.0481526340766709,-0.0137668967712416
"144132","chr3",3624,62319500,62319999,-1.30781400302918,0.0481592201177013,-0.0108823165493562
"109851","chr2",656,12457000,12457499,-1.22254979848547,0.0481624049112995,-0.0128816898125735
"122411","chr2",9491,216475500,216475999,1.24245139924707,0.0482068199091364,0.0136408750407891
"186687","chr7",3235,69261500,69261999,-0.936485974315522,0.0482358356993401,-0.0240368851497708
"45465","chr12",2005,32475500,32475999,-1.00142443838881,0.0482932261643837,-0.0113847782908045
"137898","chr22",2824,42995000,42995499,-0.274801764482216,0.0482932261643837,-0.0777163379744693
"213316","chrX",2186,78950000,78950499,-1.22105415760885,0.0482932261643837,-0.0173836726817321
"84475","chr17",2910,29682000,29682499,-0.513728723440357,0.0483032113218344,-0.0310342390635512
"121142","chr2",8621,195642000,195642499,-0.975550635813086,0.0483032113218344,-0.0131752879573773
"101993","chr19",3779,16836000,16836499,0.305411789168477,0.0483192355971095,0.029189713577794
"3909","chr1",2887,27001500,27001999,-0.234763847886194,0.0483349388258549,-0.110273290651568
"56478","chr13",1778,51819000,51819499,1.20899720127874,0.0483349388258549,0.0177490455539435
"56712","chr13",1940,75326500,75326999,-0.584367961313681,0.0483349388258549,-0.0236643056532505
"91231","chr17",11651,77364500,77364999,-1.23060487355605,0.0483349388258549,-0.00609283376083256
"127085","chr20",1490,24389500,24389999,-0.707467333151919,0.0483349388258549,-0.0420804346318993
"138146","chr22",3016,44702000,44702499,0.283202925535177,0.0483349388258549,0.0678804792020839
"185730","chr7",2556,43164500,43164999,0.841704338598287,0.0483349388258549,0.0250334802204857
"194532","chr8",1597,33554500,33554999,-0.530380359242595,0.0483349388258549,-0.0460806769587615
"208874","chr9",5698,133846000,133846499,-0.835426249791499,0.0483349388258549,-0.0149454931504818
"170019","chr6",83,1644500,1644999,1.09221138537558,0.0483714308068418,0.012989140097673
"186620","chr7",3185,66740000,66740499,-0.497920905072496,0.04837757947049,-0.0479226234481235
"86104","chr17",4155,41785000,41785499,0.872632551446346,0.0483849472945805,0.012134028626275
"26020","chr10",3838,78578500,78578999,0.49346807780477,0.0483849799900788,0.00974316293837314
"71122","chr15",4271,90059500,90059999,-0.200484202139529,0.0483849799900788,-0.105119371262827
"133948","chr21",1762,45590500,45590999,0.425696358134819,0.0483849799900788,0.0322591802717397
"151011","chr3",8504,194576000,194576499,0.938797172351399,0.0483849799900788,0.01471388033876
"166810","chr5",7591,144131000,144131499,-1.63614876843496,0.0483849799900788,-0.0109870487893186
"2476","chr1",1813,18175000,18175499,-0.850001337382304,0.0483894596902655,-0.0238185969361705
"21061","chr10",295,6034000,6034499,0.75982481378134,0.0483982687243988,0.0160244563357539
"32237","chr11",962,7439500,7439999,-1.31187068133452,0.0483982687243988,-0.0148444060033134
"75295","chr16",2279,28109000,28109499,-1.22030841137832,0.0483982687243988,-0.025083880073089
"85604","chr17",3776,39151500,39151999,1.19120078520347,0.0483982687243988,0.0143008039880256
"129648","chr20",3355,49812500,49812999,0.213016598840726,0.0483982687243988,0.0881765184301799
"155600","chr4",5878,81694000,81694499,-1.19541745356749,0.0483982687243988,-0.018011701396622
"6363","chr1",15171,42530000,42530499,1.7471174111436,0.0484090001296543,0.0181382891895345
"10953","chr1",8063,117122000,117122499,0.487657794775862,0.0484090001296543,0.0481635815050309
"183523","chr7",7463,10888500,10888999,-1.16253792019283,0.0484090001296543,-0.0112977460744219
"27674","chr10",5031,97543000,97543499,0.57347088005525,0.0484161294300293,0.0193422260497858
"30448","chr10",6983,132186500,132186999,0.576957486007753,0.0484161294300293,0.031354382534361
"69","chr1",53,1000000,1000499,-0.259408307990381,0.0484459833357212,-0.114661749760418
"981","chr1",688,6963000,6963499,1.60201680525646,0.0484459833357212,0.0149217046731228
"25327","chr10",3333,71818000,71818499,-0.367661745735017,0.0484459833357212,-0.0500927293259717
"32405","chr11",1083,9061000,9061499,0.521609554007829,0.0484459833357212,0.0176253963309117
"35911","chr11",3584,62702500,62702999,0.496739801058777,0.0484459833357212,0.00934811682995716
"49535","chr12",4878,89882000,89882499,-0.727068458822037,0.0484459833357212,-0.0231031340132976
"99330","chr19",1736,7012500,7012999,-1.66941531902567,0.0484459833357212,-0.0094757642635528
"166217","chr5",4547,140273000,140273499,0.812940379715345,0.0484459833357212,0.0199478155843248
"167966","chr5",5808,159179000,159179499,0.620119025228028,0.0484459833357212,0.0234233027101023
"179256","chr6",6836,135067000,135067499,1.17568670888322,0.0484459833357212,0.012800506395418
"196360","chr8",2838,67392500,67392999,-1.17030254197228,0.0484459833357212,-0.0103630934504497
"5147","chr1",19395,33332500,33332999,-2.44668627533277,0.04845580883581,-0.0043666930493882
"6079","chr1",4540,40825500,40825999,1.38848774447286,0.04845580883581,0.0133878384111204
"9608","chr1",7074,100536000,100536499,0.870345547613403,0.04845580883581,0.0338916592172003
"9635","chr1",7091,100896000,100896499,0.459360586276977,0.04845580883581,0.0660034868008499
"10094","chr1",7423,109895500,109895999,0.806942434151129,0.04845580883581,0.0183312565731022
"14191","chr1",10466,165539000,165539499,-1.28932324883818,0.04845580883581,-0.0103736163702516
"15717","chr1",11570,186375500,186375999,0.282524438338057,0.04845580883581,0.0687685570942188
"19645","chr1",14418,234906500,234906999,3.0337955087536,0.04845580883581,0.00802696204856335
"21066","chr10",298,6053000,6053499,3.29319920516124,0.04845580883581,0.00648232347424043
"23064","chr10",1683,31526500,31526999,-0.90952013669091,0.04845580883581,-0.0215674143292588
"24142","chr10",2468,58267000,58267499,-0.306507027643486,0.04845580883581,-0.101620750894206
"24227","chr10",9107,60185500,60185999,-3.33675484043967,0.04845580883581,-0.00600718641821711
"27011","chr10",4543,91798500,91798999,-0.286076132333371,0.04845580883581,-0.0191597206708462
"27553","chr10",8634,97338000,97338499,-2.85217038254084,0.04845580883581,-0.00748526820736825
"36817","chr11",4255,65419500,65419999,-0.87142690922505,0.04845580883581,-0.0198348059922499
"41586","chr11",7734,119363000,119363499,1.32025943235841,0.04845580883581,0.0116273300792869
"42438","chr11",8359,128965500,128965999,1.64302240088637,0.04845580883581,0.0137869260237803
"48892","chr12",4472,69040000,69040499,-0.481343773001368,0.04845580883581,-0.0412819430865809
"49833","chr12",5063,93591500,93591999,0.35302165371985,0.04845580883581,0.0332191398715041
"51756","chr12",9714,113190500,113190999,-2.73623146624947,0.04845580883581,-0.00416309708332379
"53844","chr12",9886,132513000,132513499,-2.98120181736446,0.04845580883581,-0.00942009797766402
"55195","chr13",3810,40507500,40507999,-3.98519566250218,0.04845580883581,-0.0108378640265657
"55384","chr13",3819,41584500,41584999,-2.64952037686861,0.04845580883581,-0.00573556452466497
"55628","chr13",4055,45416500,45416999,-3.19727488578376,0.04845580883581,-0.00607451436586056
"58384","chr14",75,20715500,20715999,-0.529969088421762,0.04845580883581,-0.0566295656377341
"60842","chr14",1887,67567000,67567499,4.00165945385198,0.04845580883581,0.00799303878205685
"66736","chr15",5595,47396000,47396499,-3.16838060759903,0.04845580883581,-0.00541631923918788
"71822","chr15",4771,98983000,98983499,3.3557144750408,0.04845580883581,0.00698855520741232
"82743","chr17",1644,9974000,9974499,-1.02106647106354,0.04845580883581,-0.0117529728785216
"86038","chr17",10675,41505500,41505999,-3.47885873873207,0.04845580883581,-0.00614951348294053
"94568","chr18",1031,24397500,24397999,0.457650811353075,0.04845580883581,0.0560281335817785
"98354","chr19",1012,3177000,3177499,0.86724841951939,0.04845580883581,0.0249232966365329
"98819","chr19",1351,4576000,4576499,0.720822262392707,0.04845580883581,0.0329274968865364
"102066","chr19",11427,17102500,17102999,-3.29057638621499,0.04845580883581,-0.00628608889345302
"112526","chr2",2581,46096500,46096999,2.36001182369198,0.04845580883581,0.00480684621882202
"112993","chr2",2903,54574500,54574999,0.836852994970164,0.04845580883581,0.0202684039959741
"116289","chr2",5242,101219000,101219499,-0.652035835864271,0.04845580883581,-0.0207230427661834
"118256","chr2",6679,136121000,136121499,0.992093530154622,0.04845580883581,0.011672259123362
"122941","chr2",14711,219551000,219551499,-2.82939842751569,0.04845580883581,-0.00588692286275104
"125209","chr20",138,1130500,1130999,-0.569572747728704,0.04845580883581,-0.021686077680057
"129344","chr20",5457,47781500,47781999,-3.4122493204787,0.04845580883581,-0.00661386046767459
"136091","chr22",1494,35337500,35337999,2.73875202433267,0.04845580883581,0.00447787945429279
"138715","chr22",3428,49962500,49962999,0.326442131528983,0.04845580883581,0.0308013326014082
"143561","chr3",3214,52891500,52891999,-0.367049590779522,0.04845580883581,-0.055599093411054
"146515","chr3",5259,126348000,126348499,2.6214951586057,0.04845580883581,0.00556772842822384
"150411","chr3",9050,186901500,186901999,-1.01997939891412,0.04845580883581,-0.0146483958142839
